,id,timestamp,prob,type,filename
689,ML08,2020-04-30 15:47:50.770,0.38475758,p,ML08_20200430_121_15.mseed
690,ML08,2020-04-30 15:48:59.690,0.10434263,s,ML08_20200430_121_15.mseed
691,ML08,2020-04-30 14:25:01.440,0.14476776,s,ML08_20200430_121_14.mseed
692,ML08,2020-04-30 13:11:25.350,0.13542254,p,ML08_20200430_121_13.mseed
693,ML08,2020-04-30 13:13:42.190,0.11445882,p,ML08_20200430_121_13.mseed
694,ML08,2020-04-30 13:47:56.640,0.10826941,p,ML08_20200430_121_13.mseed
695,ML08,2020-04-30 13:55:56.490,0.12402611,p,ML08_20200430_121_13.mseed
696,ML08,2020-04-30 11:03:40.670,0.19607183,p,ML08_20200430_121_11.mseed
697,ML08,2020-04-30 11:06:44.530,0.12300614,p,ML08_20200430_121_11.mseed
698,ML08,2020-04-30 11:22:23.190,0.19480579,p,ML08_20200430_121_11.mseed
699,ML08,2020-04-30 10:01:26.450,0.14367756,p,ML08_20200430_121_10.mseed
700,ML08,2020-04-30 10:20:11.850,0.2506279,p,ML08_20200430_121_10.mseed
701,ML08,2020-04-30 10:47:21.890,0.16083854,s,ML08_20200430_121_10.mseed
702,ML08,2020-04-30 09:02:30.870,0.15170522,p,ML08_20200430_121_09.mseed
703,ML08,2020-04-30 09:28:48.200,0.18232095,p,ML08_20200430_121_09.mseed
704,ML08,2020-04-30 09:28:55.600,0.29357526,p,ML08_20200430_121_09.mseed
705,ML08,2020-04-30 09:29:46.800,0.20886236,p,ML08_20200430_121_09.mseed
706,ML08,2020-04-30 09:32:53.940,0.12518086,p,ML08_20200430_121_09.mseed
707,ML08,2020-04-30 09:34:57.540,0.18740499,p,ML08_20200430_121_09.mseed
708,ML08,2020-04-30 09:41:29.130,0.112769105,s,ML08_20200430_121_09.mseed
709,ML08,2020-04-30 09:42:09.080,0.15306544,p,ML08_20200430_121_09.mseed
710,ML08,2020-04-30 09:43:22.890,0.11669312,p,ML08_20200430_121_09.mseed
711,ML08,2020-04-30 08:18:15.340,0.38426265,p,ML08_20200430_121_08.mseed
712,ML08,2020-04-30 08:21:18.390,0.34679073,p,ML08_20200430_121_08.mseed
713,ML08,2020-04-30 08:59:32.110,0.5755089,p,ML08_20200430_121_08.mseed
714,ML08,2020-04-30 08:59:40.290,0.12708998,s,ML08_20200430_121_08.mseed
715,ML08,2020-04-30 07:01:53.920,0.6555071,p,ML08_20200430_121_07.mseed
716,ML08,2020-04-30 07:06:00.670,0.20541891,p,ML08_20200430_121_07.mseed
717,ML08,2020-04-30 07:08:54.550,0.36605388,p,ML08_20200430_121_07.mseed
718,ML08,2020-04-30 07:15:58.090,0.12482494,p,ML08_20200430_121_07.mseed
719,ML08,2020-04-30 07:20:38.280,0.13819782,p,ML08_20200430_121_07.mseed
720,ML08,2020-04-30 07:38:00.890,0.46865308,p,ML08_20200430_121_07.mseed
721,ML08,2020-04-30 07:39:19.800,0.111934826,p,ML08_20200430_121_07.mseed
722,ML08,2020-04-30 06:01:23.110,0.37008744,p,ML08_20200430_121_06.mseed
723,ML08,2020-04-30 06:08:02.170,0.113292664,p,ML08_20200430_121_06.mseed
724,ML08,2020-04-30 06:10:46.560,0.11787638,p,ML08_20200430_121_06.mseed
725,ML08,2020-04-30 06:20:31.630,0.102594346,s,ML08_20200430_121_06.mseed
726,ML08,2020-04-30 06:25:37.850,0.26856172,p,ML08_20200430_121_06.mseed
727,ML08,2020-04-30 06:27:53.710,0.20914538,p,ML08_20200430_121_06.mseed
728,ML08,2020-04-30 06:49:19.140,0.14550242,p,ML08_20200430_121_06.mseed
729,ML08,2020-04-30 06:58:41.680,0.14381234,p,ML08_20200430_121_06.mseed
730,ML08,2020-04-30 05:08:21.570,0.12089988,p,ML08_20200430_121_05.mseed
731,ML08,2020-04-30 05:12:26.600,0.12539837,p,ML08_20200430_121_05.mseed
732,ML08,2020-04-30 05:26:20.160,0.10885467,p,ML08_20200430_121_05.mseed
733,ML08,2020-04-30 05:34:15.870,0.11605492,p,ML08_20200430_121_05.mseed
734,ML08,2020-04-30 05:34:24.220,0.15586075,s,ML08_20200430_121_05.mseed
735,ML08,2020-04-30 05:37:00.970,0.19789903,p,ML08_20200430_121_05.mseed
736,ML08,2020-04-30 05:41:28.390,0.14522423,p,ML08_20200430_121_05.mseed
737,ML08,2020-04-30 05:44:11.150,0.16908057,p,ML08_20200430_121_05.mseed
738,ML08,2020-04-30 05:52:28.750,0.11977489,p,ML08_20200430_121_05.mseed
739,ML08,2020-04-30 05:53:59.010,0.13152975,p,ML08_20200430_121_05.mseed
740,ML08,2020-04-30 05:56:45.770,0.109072655,p,ML08_20200430_121_05.mseed
741,ML08,2020-04-30 04:04:41.330,0.1349578,p,ML08_20200430_121_04.mseed
742,ML08,2020-04-30 04:06:35.890,0.10328302,p,ML08_20200430_121_04.mseed
743,ML08,2020-04-30 04:06:40.480,0.20168032,p,ML08_20200430_121_04.mseed
744,ML08,2020-04-30 04:13:22.060,0.54817843,p,ML08_20200430_121_04.mseed
745,ML08,2020-04-30 04:17:24.240,0.12617807,s,ML08_20200430_121_04.mseed
746,ML08,2020-04-30 04:39:41.200,0.45118588,p,ML08_20200430_121_04.mseed
747,ML08,2020-04-30 04:51:51.460,0.13879095,p,ML08_20200430_121_04.mseed
748,ML08,2020-04-30 03:07:47.190,0.13678735,s,ML08_20200430_121_03.mseed
749,ML08,2020-04-30 03:11:32.510,0.13886963,p,ML08_20200430_121_03.mseed
750,ML08,2020-04-30 03:12:12.960,0.2513091,p,ML08_20200430_121_03.mseed
751,ML08,2020-04-30 03:15:18.840,0.28306657,p,ML08_20200430_121_03.mseed
752,ML08,2020-04-30 03:24:49.170,0.118621506,p,ML08_20200430_121_03.mseed
753,ML08,2020-04-30 03:27:42.360,0.3505573,p,ML08_20200430_121_03.mseed
754,ML08,2020-04-30 03:40:27.380,0.112428255,p,ML08_20200430_121_03.mseed
755,ML08,2020-04-30 03:40:59.400,0.37882718,p,ML08_20200430_121_03.mseed
756,ML08,2020-04-30 03:50:13.560,0.19986357,s,ML08_20200430_121_03.mseed
757,ML08,2020-04-30 03:50:27.580,0.100974865,s,ML08_20200430_121_03.mseed
758,ML08,2020-04-30 03:58:57.280,0.2720435,p,ML08_20200430_121_03.mseed
759,ML08,2020-04-30 02:12:35.270,0.4102499,p,ML08_20200430_121_02.mseed
760,ML08,2020-04-30 02:12:37.660,0.29710174,s,ML08_20200430_121_02.mseed
761,ML08,2020-04-30 02:14:50.990,0.18835984,p,ML08_20200430_121_02.mseed
762,ML08,2020-04-30 02:20:11.020,0.12215261,p,ML08_20200430_121_02.mseed
763,ML08,2020-04-30 02:25:17.460,0.1683511,p,ML08_20200430_121_02.mseed
764,ML08,2020-04-30 02:31:57.000,0.4103611,p,ML08_20200430_121_02.mseed
765,ML08,2020-04-30 02:42:56.810,0.11996806,p,ML08_20200430_121_02.mseed
766,ML08,2020-04-30 02:44:14.860,0.11192218,p,ML08_20200430_121_02.mseed
767,ML08,2020-04-30 02:46:14.330,0.19637178,p,ML08_20200430_121_02.mseed
768,ML08,2020-04-30 01:02:00.170,0.12604281,s,ML08_20200430_121_01.mseed
769,ML08,2020-04-30 01:06:12.430,0.27505875,p,ML08_20200430_121_01.mseed
770,ML08,2020-04-30 01:08:39.200,0.3245312,p,ML08_20200430_121_01.mseed
771,ML08,2020-04-30 01:08:40.900,0.13041578,s,ML08_20200430_121_01.mseed
772,ML08,2020-04-30 01:11:40.860,0.33071154,p,ML08_20200430_121_01.mseed
773,ML08,2020-04-30 01:13:28.020,0.13108811,p,ML08_20200430_121_01.mseed
774,ML08,2020-04-30 01:17:47.760,0.11922096,p,ML08_20200430_121_01.mseed
775,ML08,2020-04-30 01:21:58.360,0.14877504,p,ML08_20200430_121_01.mseed
776,ML08,2020-04-30 01:22:22.300,0.20477672,p,ML08_20200430_121_01.mseed
777,ML08,2020-04-30 01:29:52.020,0.17553963,p,ML08_20200430_121_01.mseed
778,ML08,2020-04-30 01:30:37.250,0.11795592,p,ML08_20200430_121_01.mseed
779,ML08,2020-04-30 01:30:58.810,0.13835095,p,ML08_20200430_121_01.mseed
780,ML08,2020-04-30 01:32:36.310,0.20674615,s,ML08_20200430_121_01.mseed
781,ML08,2020-04-30 01:45:07.430,0.17223509,p,ML08_20200430_121_01.mseed
782,ML08,2020-04-30 01:45:13.050,0.2864065,p,ML08_20200430_121_01.mseed
783,ML08,2020-04-30 01:45:43.270,0.21749556,p,ML08_20200430_121_01.mseed
784,ML08,2020-04-30 01:50:36.690,0.12226328,p,ML08_20200430_121_01.mseed
785,ML08,2020-04-30 01:54:28.150,0.1577979,p,ML08_20200430_121_01.mseed
786,ML08,2020-04-30 01:59:11.930,0.12801611,p,ML08_20200430_121_01.mseed
787,ML08,2020-04-30 00:03:25.220,0.20040344,p,ML08_20200430_121_00.mseed
788,ML08,2020-04-30 00:06:42.640,0.21973716,p,ML08_20200430_121_00.mseed
789,ML08,2020-04-30 00:15:17.130,0.16854998,p,ML08_20200430_121_00.mseed
790,ML08,2020-04-30 00:18:55.030,0.11141153,p,ML08_20200430_121_00.mseed
791,ML08,2020-04-30 00:31:13.020,0.2849692,p,ML08_20200430_121_00.mseed
792,ML08,2020-04-30 00:32:26.600,0.18420483,p,ML08_20200430_121_00.mseed
793,ML08,2020-04-30 00:38:13.690,0.16277297,p,ML08_20200430_121_00.mseed
794,ML08,2020-04-30 00:41:48.080,0.15374659,p,ML08_20200430_121_00.mseed
795,ML08,2020-04-30 00:50:29.300,0.11634093,p,ML08_20200430_121_00.mseed
796,ML08,2020-04-30 00:52:09.250,0.37179628,p,ML08_20200430_121_00.mseed
797,ML08,2020-04-30 00:55:29.700,0.11627006,p,ML08_20200430_121_00.mseed
798,ML08,2020-04-30 00:56:48.640,0.63465333,p,ML08_20200430_121_00.mseed
799,ML08,2020-04-30 00:58:26.750,0.34201834,p,ML08_20200430_121_00.mseed
800,ML07,2020-04-30 23:03:20.180,0.14730227,p,ML07_20200430_121_23.mseed
801,ML07,2020-04-30 23:13:16.210,0.15180635,s,ML07_20200430_121_23.mseed
802,ML07,2020-04-30 23:22:55.250,0.33297986,p,ML07_20200430_121_23.mseed
803,ML07,2020-04-30 23:22:58.430,0.1812054,s,ML07_20200430_121_23.mseed
804,ML07,2020-04-30 23:27:28.710,0.1139046,s,ML07_20200430_121_23.mseed
805,ML07,2020-04-30 23:29:34.330,0.46073258,p,ML07_20200430_121_23.mseed
806,ML07,2020-04-30 23:59:02.670,0.15187754,p,ML07_20200430_121_23.mseed
807,ML07,2020-04-30 22:01:29.670,0.14911418,p,ML07_20200430_121_22.mseed
808,ML07,2020-04-30 22:18:22.650,0.25470895,s,ML07_20200430_121_22.mseed
809,ML07,2020-04-30 22:20:32.080,0.16241768,p,ML07_20200430_121_22.mseed
810,ML07,2020-04-30 22:20:35.090,0.2840603,s,ML07_20200430_121_22.mseed
811,ML07,2020-04-30 22:34:11.010,0.3125975,p,ML07_20200430_121_22.mseed
812,ML07,2020-04-30 22:34:54.880,0.1341663,s,ML07_20200430_121_22.mseed
813,ML07,2020-04-30 22:36:52.790,0.11881457,s,ML07_20200430_121_22.mseed
814,ML07,2020-04-30 21:09:39.340,0.14815387,s,ML07_20200430_121_21.mseed
815,ML07,2020-04-30 21:16:05.200,0.10742154,s,ML07_20200430_121_21.mseed
816,ML07,2020-04-30 21:20:45.740,0.22050728,p,ML07_20200430_121_21.mseed
817,ML07,2020-04-30 21:20:49.470,0.21522194,s,ML07_20200430_121_21.mseed
818,ML07,2020-04-30 21:24:03.940,0.121608704,s,ML07_20200430_121_21.mseed
819,ML07,2020-04-30 21:24:37.150,0.18522142,p,ML07_20200430_121_21.mseed
820,ML07,2020-04-30 21:27:39.020,0.16457993,s,ML07_20200430_121_21.mseed
821,ML07,2020-04-30 21:29:29.350,0.10873834,s,ML07_20200430_121_21.mseed
822,ML07,2020-04-30 21:35:27.130,0.15536955,s,ML07_20200430_121_21.mseed
823,ML07,2020-04-30 21:37:19.770,0.25535586,s,ML07_20200430_121_21.mseed
824,ML07,2020-04-30 21:39:10.540,0.10421854,s,ML07_20200430_121_21.mseed
825,ML07,2020-04-30 20:02:30.030,0.13313484,p,ML07_20200430_121_20.mseed
826,ML07,2020-04-30 20:02:32.590,0.42109862,s,ML07_20200430_121_20.mseed
827,ML07,2020-04-30 20:09:55.510,0.3082273,s,ML07_20200430_121_20.mseed
828,ML07,2020-04-30 20:12:39.020,0.11047713,s,ML07_20200430_121_20.mseed
829,ML07,2020-04-30 20:13:46.110,0.10537627,s,ML07_20200430_121_20.mseed
830,ML07,2020-04-30 20:15:50.520,0.15010776,s,ML07_20200430_121_20.mseed
831,ML07,2020-04-30 20:18:51.020,0.2528788,s,ML07_20200430_121_20.mseed
832,ML07,2020-04-30 20:21:08.180,0.11768842,s,ML07_20200430_121_20.mseed
833,ML07,2020-04-30 20:29:45.160,0.13064817,s,ML07_20200430_121_20.mseed
834,ML07,2020-04-30 20:30:05.480,0.11483383,p,ML07_20200430_121_20.mseed
835,ML07,2020-04-30 20:30:08.590,0.14448549,s,ML07_20200430_121_20.mseed
836,ML07,2020-04-30 20:35:48.640,0.12896438,p,ML07_20200430_121_20.mseed
837,ML07,2020-04-30 20:37:24.900,0.11316165,s,ML07_20200430_121_20.mseed
838,ML07,2020-04-30 19:00:12.230,0.11279568,p,ML07_20200430_121_19.mseed
839,ML07,2020-04-30 19:00:15.970,0.13359354,s,ML07_20200430_121_19.mseed
840,ML07,2020-04-30 19:03:45.150,0.28519103,s,ML07_20200430_121_19.mseed
841,ML07,2020-04-30 19:05:43.880,0.476993,s,ML07_20200430_121_19.mseed
842,ML07,2020-04-30 19:08:02.800,0.18379807,s,ML07_20200430_121_19.mseed
843,ML07,2020-04-30 19:08:47.050,0.10706493,p,ML07_20200430_121_19.mseed
844,ML07,2020-04-30 19:08:50.320,0.17981924,s,ML07_20200430_121_19.mseed
845,ML07,2020-04-30 19:10:35.170,0.11896322,p,ML07_20200430_121_19.mseed
846,ML07,2020-04-30 19:10:38.860,0.14179637,s,ML07_20200430_121_19.mseed
847,ML07,2020-04-30 19:11:29.950,0.11814124,p,ML07_20200430_121_19.mseed
848,ML07,2020-04-30 19:11:43.040,0.171749,p,ML07_20200430_121_19.mseed
849,ML07,2020-04-30 19:13:27.210,0.12258653,p,ML07_20200430_121_19.mseed
850,ML07,2020-04-30 19:14:55.570,0.1788227,s,ML07_20200430_121_19.mseed
851,ML07,2020-04-30 19:17:53.110,0.10291365,p,ML07_20200430_121_19.mseed
852,ML07,2020-04-30 19:18:49.190,0.13602684,s,ML07_20200430_121_19.mseed
853,ML07,2020-04-30 19:21:01.470,0.10310049,p,ML07_20200430_121_19.mseed
854,ML07,2020-04-30 19:21:04.880,0.2700745,s,ML07_20200430_121_19.mseed
855,ML07,2020-04-30 19:22:28.510,0.11766333,p,ML07_20200430_121_19.mseed
856,ML07,2020-04-30 19:23:23.860,0.14382091,s,ML07_20200430_121_19.mseed
857,ML07,2020-04-30 19:34:11.340,0.16029081,s,ML07_20200430_121_19.mseed
858,ML07,2020-04-30 18:04:45.280,0.23199503,s,ML07_20200430_121_18.mseed
859,ML07,2020-04-30 18:09:13.460,0.10011917,s,ML07_20200430_121_18.mseed
860,ML07,2020-04-30 18:13:11.490,0.12276382,s,ML07_20200430_121_18.mseed
861,ML07,2020-04-30 18:18:23.840,0.12355459,p,ML07_20200430_121_18.mseed
862,ML07,2020-04-30 18:19:48.270,0.3837598,s,ML07_20200430_121_18.mseed
863,ML07,2020-04-30 18:21:55.980,0.2764486,s,ML07_20200430_121_18.mseed
864,ML07,2020-04-30 18:27:13.600,0.101647,p,ML07_20200430_121_18.mseed
865,ML07,2020-04-30 18:28:41.440,0.14644758,s,ML07_20200430_121_18.mseed
866,ML07,2020-04-30 18:31:01.650,0.1407723,p,ML07_20200430_121_18.mseed
867,ML07,2020-04-30 18:33:05.610,0.12877108,s,ML07_20200430_121_18.mseed
868,ML07,2020-04-30 18:35:16.900,0.43716204,s,ML07_20200430_121_18.mseed
869,ML07,2020-04-30 18:38:15.050,0.2840926,s,ML07_20200430_121_18.mseed
870,ML07,2020-04-30 18:39:32.860,0.13990867,s,ML07_20200430_121_18.mseed
871,ML07,2020-04-30 17:00:09.670,0.13167706,s,ML07_20200430_121_17.mseed
872,ML07,2020-04-30 17:00:45.620,0.6676634,p,ML07_20200430_121_17.mseed
873,ML07,2020-04-30 17:01:02.540,0.29552227,s,ML07_20200430_121_17.mseed
874,ML07,2020-04-30 17:03:29.050,0.17336614,p,ML07_20200430_121_17.mseed
875,ML07,2020-04-30 17:03:33.210,0.23242255,s,ML07_20200430_121_17.mseed
876,ML07,2020-04-30 17:04:15.080,0.16875881,p,ML07_20200430_121_17.mseed
877,ML07,2020-04-30 17:05:41.680,0.11601061,s,ML07_20200430_121_17.mseed
878,ML07,2020-04-30 17:06:13.020,0.23355222,p,ML07_20200430_121_17.mseed
879,ML07,2020-04-30 17:06:15.320,0.33039075,s,ML07_20200430_121_17.mseed
880,ML07,2020-04-30 17:06:48.230,0.21150276,s,ML07_20200430_121_17.mseed
881,ML07,2020-04-30 17:07:16.980,0.1042087,p,ML07_20200430_121_17.mseed
882,ML07,2020-04-30 17:07:21.130,0.18016286,s,ML07_20200430_121_17.mseed
883,ML07,2020-04-30 17:07:52.440,0.13611224,s,ML07_20200430_121_17.mseed
884,ML07,2020-04-30 17:11:18.930,0.11040716,s,ML07_20200430_121_17.mseed
885,ML07,2020-04-30 17:11:32.010,0.12225338,p,ML07_20200430_121_17.mseed
886,ML07,2020-04-30 17:11:35.910,0.13563037,s,ML07_20200430_121_17.mseed
887,ML07,2020-04-30 17:12:20.400,0.25896078,p,ML07_20200430_121_17.mseed
888,ML07,2020-04-30 17:12:23.690,0.23331478,s,ML07_20200430_121_17.mseed
889,ML07,2020-04-30 17:14:00.220,0.1439001,p,ML07_20200430_121_17.mseed
890,ML07,2020-04-30 17:16:15.600,0.21038412,p,ML07_20200430_121_17.mseed
891,ML07,2020-04-30 17:16:16.850,0.10090211,p,ML07_20200430_121_17.mseed
892,ML07,2020-04-30 17:20:00.890,0.22746031,p,ML07_20200430_121_17.mseed
893,ML07,2020-04-30 17:23:41.700,0.18700002,s,ML07_20200430_121_17.mseed
894,ML07,2020-04-30 17:24:28.870,0.14030878,p,ML07_20200430_121_17.mseed
895,ML07,2020-04-30 17:26:08.660,0.13681011,s,ML07_20200430_121_17.mseed
896,ML07,2020-04-30 17:26:50.160,0.17475697,p,ML07_20200430_121_17.mseed
897,ML07,2020-04-30 17:26:53.030,0.15767139,s,ML07_20200430_121_17.mseed
898,ML07,2020-04-30 17:27:46.920,0.4374942,p,ML07_20200430_121_17.mseed
899,ML07,2020-04-30 17:27:50.710,0.23050688,p,ML07_20200430_121_17.mseed
900,ML07,2020-04-30 17:27:51.470,0.18667437,s,ML07_20200430_121_17.mseed
901,ML07,2020-04-30 17:32:30.500,0.20947817,s,ML07_20200430_121_17.mseed
902,ML07,2020-04-30 17:35:16.090,0.20403703,s,ML07_20200430_121_17.mseed
903,ML07,2020-04-30 17:35:46.830,0.24462998,p,ML07_20200430_121_17.mseed
904,ML07,2020-04-30 17:35:51.070,0.15589333,s,ML07_20200430_121_17.mseed
905,ML07,2020-04-30 17:36:25.230,0.20576541,s,ML07_20200430_121_17.mseed
906,ML07,2020-04-30 17:37:03.070,0.115656145,p,ML07_20200430_121_17.mseed
907,ML07,2020-04-30 17:38:24.620,0.11831422,s,ML07_20200430_121_17.mseed
908,ML07,2020-04-30 17:39:37.620,0.23788069,p,ML07_20200430_121_17.mseed
909,ML07,2020-04-30 17:58:31.670,0.13423757,p,ML07_20200430_121_17.mseed
910,ML07,2020-04-30 16:03:59.680,0.17590033,s,ML07_20200430_121_16.mseed
911,ML07,2020-04-30 16:05:30.790,0.17173262,p,ML07_20200430_121_16.mseed
912,ML07,2020-04-30 16:09:00.620,0.46709174,p,ML07_20200430_121_16.mseed
913,ML07,2020-04-30 16:09:04.030,0.14550117,s,ML07_20200430_121_16.mseed
914,ML07,2020-04-30 16:09:55.020,0.11633281,p,ML07_20200430_121_16.mseed
915,ML07,2020-04-30 16:09:58.720,0.19533145,s,ML07_20200430_121_16.mseed
916,ML07,2020-04-30 16:11:31.840,0.405643,p,ML07_20200430_121_16.mseed
917,ML07,2020-04-30 16:13:57.400,0.104413554,s,ML07_20200430_121_16.mseed
918,ML07,2020-04-30 16:14:53.790,0.3174833,s,ML07_20200430_121_16.mseed
919,ML07,2020-04-30 16:20:00.450,0.118754424,p,ML07_20200430_121_16.mseed
920,ML07,2020-04-30 16:21:00.330,0.10879293,s,ML07_20200430_121_16.mseed
921,ML07,2020-04-30 16:21:14.980,0.14252013,s,ML07_20200430_121_16.mseed
922,ML07,2020-04-30 16:23:58.440,0.21074536,p,ML07_20200430_121_16.mseed
923,ML07,2020-04-30 16:26:13.550,0.15724918,s,ML07_20200430_121_16.mseed
924,ML07,2020-04-30 16:27:55.140,0.10555864,s,ML07_20200430_121_16.mseed
925,ML07,2020-04-30 16:29:32.850,0.12429033,p,ML07_20200430_121_16.mseed
926,ML07,2020-04-30 16:30:28.120,0.12148789,s,ML07_20200430_121_16.mseed
927,ML07,2020-04-30 16:34:22.840,0.1769925,s,ML07_20200430_121_16.mseed
928,ML07,2020-04-30 16:35:44.120,0.1140086,p,ML07_20200430_121_16.mseed
929,ML07,2020-04-30 16:35:46.850,0.24018782,s,ML07_20200430_121_16.mseed
930,ML07,2020-04-30 16:36:44.640,0.5193283,s,ML07_20200430_121_16.mseed
931,ML07,2020-04-30 16:37:49.800,0.2795071,s,ML07_20200430_121_16.mseed
932,ML07,2020-04-30 16:39:01.150,0.14879261,p,ML07_20200430_121_16.mseed
933,ML07,2020-04-30 16:39:03.870,0.20811401,s,ML07_20200430_121_16.mseed
934,ML07,2020-04-30 15:00:07.010,0.13931626,s,ML07_20200430_121_15.mseed
935,ML07,2020-04-30 15:00:30.140,0.25565776,s,ML07_20200430_121_15.mseed
936,ML07,2020-04-30 15:01:19.500,0.14414579,s,ML07_20200430_121_15.mseed
937,ML07,2020-04-30 15:01:57.680,0.17119752,s,ML07_20200430_121_15.mseed
938,ML07,2020-04-30 15:03:05.120,0.28148043,p,ML07_20200430_121_15.mseed
939,ML07,2020-04-30 15:03:08.370,0.37008128,s,ML07_20200430_121_15.mseed
940,ML07,2020-04-30 15:03:10.260,0.10327805,p,ML07_20200430_121_15.mseed
941,ML07,2020-04-30 15:03:13.280,0.108029924,s,ML07_20200430_121_15.mseed
942,ML07,2020-04-30 15:04:12.640,0.112577066,s,ML07_20200430_121_15.mseed
943,ML07,2020-04-30 15:06:25.350,0.11135977,s,ML07_20200430_121_15.mseed
944,ML07,2020-04-30 15:07:44.790,0.12658346,s,ML07_20200430_121_15.mseed
945,ML07,2020-04-30 15:08:40.520,0.10191696,p,ML07_20200430_121_15.mseed
946,ML07,2020-04-30 15:09:57.900,0.15679169,p,ML07_20200430_121_15.mseed
947,ML07,2020-04-30 15:10:00.520,0.37601212,s,ML07_20200430_121_15.mseed
948,ML07,2020-04-30 15:11:12.940,0.14827313,p,ML07_20200430_121_15.mseed
949,ML07,2020-04-30 15:11:16.160,0.3127815,s,ML07_20200430_121_15.mseed
950,ML07,2020-04-30 15:11:45.430,0.10793797,s,ML07_20200430_121_15.mseed
951,ML07,2020-04-30 15:12:52.790,0.20164743,s,ML07_20200430_121_15.mseed
952,ML07,2020-04-30 15:13:18.020,0.121522255,p,ML07_20200430_121_15.mseed
953,ML07,2020-04-30 15:13:20.480,0.16630116,s,ML07_20200430_121_15.mseed
954,ML07,2020-04-30 15:14:32.910,0.11031179,p,ML07_20200430_121_15.mseed
955,ML07,2020-04-30 15:14:36.400,0.14575481,s,ML07_20200430_121_15.mseed
956,ML07,2020-04-30 15:15:27.620,0.14661103,s,ML07_20200430_121_15.mseed
957,ML07,2020-04-30 15:15:43.130,0.1730114,p,ML07_20200430_121_15.mseed
958,ML07,2020-04-30 15:15:46.360,0.111137055,s,ML07_20200430_121_15.mseed
959,ML07,2020-04-30 15:16:41.230,0.19781283,s,ML07_20200430_121_15.mseed
960,ML07,2020-04-30 15:16:48.830,0.15120605,s,ML07_20200430_121_15.mseed
961,ML07,2020-04-30 15:17:28.900,0.20882815,s,ML07_20200430_121_15.mseed
962,ML07,2020-04-30 15:18:01.240,0.22586276,s,ML07_20200430_121_15.mseed
963,ML07,2020-04-30 15:18:33.570,0.20237389,p,ML07_20200430_121_15.mseed
964,ML07,2020-04-30 15:18:36.480,0.41512814,s,ML07_20200430_121_15.mseed
965,ML07,2020-04-30 15:20:14.410,0.18646024,s,ML07_20200430_121_15.mseed
966,ML07,2020-04-30 15:20:35.940,0.19255708,p,ML07_20200430_121_15.mseed
967,ML07,2020-04-30 15:20:51.270,0.16289513,s,ML07_20200430_121_15.mseed
968,ML07,2020-04-30 15:22:50.160,0.10314881,p,ML07_20200430_121_15.mseed
969,ML07,2020-04-30 15:22:53.920,0.15194161,s,ML07_20200430_121_15.mseed
970,ML07,2020-04-30 15:23:13.930,0.28471157,s,ML07_20200430_121_15.mseed
971,ML07,2020-04-30 15:24:16.140,0.1159054,s,ML07_20200430_121_15.mseed
972,ML07,2020-04-30 15:26:48.420,0.1825114,p,ML07_20200430_121_15.mseed
973,ML07,2020-04-30 15:26:51.500,0.43651718,s,ML07_20200430_121_15.mseed
974,ML07,2020-04-30 15:27:16.690,0.22488727,s,ML07_20200430_121_15.mseed
975,ML07,2020-04-30 15:28:56.240,0.1549328,s,ML07_20200430_121_15.mseed
976,ML07,2020-04-30 15:29:21.570,0.192236,s,ML07_20200430_121_15.mseed
977,ML07,2020-04-30 15:29:47.000,0.12720554,s,ML07_20200430_121_15.mseed
978,ML07,2020-04-30 15:29:59.690,0.12515083,p,ML07_20200430_121_15.mseed
979,ML07,2020-04-30 15:30:03.370,0.51613307,s,ML07_20200430_121_15.mseed
980,ML07,2020-04-30 15:31:17.140,0.12718871,p,ML07_20200430_121_15.mseed
981,ML07,2020-04-30 15:31:19.770,0.2611943,s,ML07_20200430_121_15.mseed
982,ML07,2020-04-30 15:32:06.470,0.10671684,p,ML07_20200430_121_15.mseed
983,ML07,2020-04-30 15:32:09.040,0.3117314,s,ML07_20200430_121_15.mseed
984,ML07,2020-04-30 15:32:56.750,0.2858691,s,ML07_20200430_121_15.mseed
985,ML07,2020-04-30 15:34:37.860,0.14802489,s,ML07_20200430_121_15.mseed
986,ML07,2020-04-30 15:36:20.750,0.13181594,s,ML07_20200430_121_15.mseed
987,ML07,2020-04-30 15:36:45.670,0.16035108,s,ML07_20200430_121_15.mseed
988,ML07,2020-04-30 15:37:31.590,0.1301389,s,ML07_20200430_121_15.mseed
989,ML07,2020-04-30 15:37:50.760,0.28932723,p,ML07_20200430_121_15.mseed
990,ML07,2020-04-30 15:39:12.010,0.18507281,s,ML07_20200430_121_15.mseed
991,ML07,2020-04-30 15:39:31.670,0.10237181,s,ML07_20200430_121_15.mseed
992,ML07,2020-04-30 15:59:37.980,0.17740807,s,ML07_20200430_121_15.mseed
993,ML07,2020-04-30 14:00:13.100,0.13416944,s,ML07_20200430_121_14.mseed
994,ML07,2020-04-30 14:00:14.770,0.101115465,s,ML07_20200430_121_14.mseed
995,ML07,2020-04-30 14:00:42.520,0.46045017,s,ML07_20200430_121_14.mseed
996,ML07,2020-04-30 14:01:58.560,0.20596284,s,ML07_20200430_121_14.mseed
997,ML07,2020-04-30 14:02:40.050,0.1275481,p,ML07_20200430_121_14.mseed
998,ML07,2020-04-30 14:02:43.280,0.14541629,s,ML07_20200430_121_14.mseed
