,id,timestamp,prob,type
1020,ML11,2021-01-31 12:38:08.330,0.5937837,s
1021,ML11,2021-01-31 12:38:22.990,0.56818146,s
1022,ML11,2021-01-31 12:38:29.050,0.90560627,s
1023,ML11,2021-01-31 12:39:59.540,0.74496484,s
1024,ML11,2021-01-31 12:40:09.300,0.5041398,s
1025,ML11,2021-01-31 12:40:22.540,0.67434335,s
1026,ML11,2021-01-31 12:41:18.150,0.8734431,s
1027,ML11,2021-01-31 12:43:59.940,0.8790464,s
1028,ML11,2021-02-01 07:25:45.580,0.897957,s
1029,ML11,2021-02-01 07:26:03.440,0.94136703,s
1030,ML11,2021-02-01 07:58:49.680,0.5827508,s
1031,ML11,2021-02-01 07:58:57.340,0.9218127,s
1032,ML11,2021-02-13 12:32:13.210,0.91940755,s
1033,ML11,2021-02-13 17:42:56.570,0.88951015,s
1034,ML11,2021-02-13 17:43:38.000,0.8976741,s
1035,ML11,2021-02-13 17:43:47.360,0.82545364,s
1036,ML11,2021-02-13 17:46:32.860,0.93316877,s
1037,ML11,2021-02-13 17:46:39.370,0.7386216,s
1038,ML11,2021-02-13 17:55:53.500,0.9517672,s
1039,ML11,2021-02-13 23:57:22.370,0.78654504,s
1040,ML11,2021-02-13 23:57:32.170,0.89713925,s
1041,ML11,2021-02-13 23:57:44.100,0.77837247,s
1042,ML11,2021-02-15 05:34:26.810,0.9551873,s
1043,ML11,2021-02-15 06:45:14.480,0.90390694,s
1044,ML11,2021-02-25 21:05:04.310,0.9472548,s
1045,ML11,2021-03-11 22:40:48.570,0.9507971,s
1046,ML11,2021-03-12 15:34:35.670,0.8253114,s
1047,ML11,2021-03-14 14:15:07.330,0.9221617,s
1048,ML11,2021-03-15 09:04:45.710,0.85462636,s
1049,ML11,2021-03-18 08:58:31.900,0.6131017,s
1050,ML11,2021-03-18 08:58:41.120,0.80499434,s
1051,ML11,2021-03-19 02:45:39.770,0.92579997,s
1052,ML11,2021-03-21 14:50:56.650,0.9527095,s
1053,ML11,2021-03-21 15:21:34.640,0.9603711,s
1054,ML11,2021-04-12 08:48:43.920,0.84297264,s
1055,ML11,2021-04-12 08:48:48.150,0.6607257,s
1056,ML11,2021-04-13 08:31:03.770,0.5260532,s
1057,ML11,2021-04-16 07:23:56.300,0.8508945,s
1058,ML11,2021-04-21 14:03:25.370,0.56897765,s
1059,ML11,2021-04-21 14:03:39.380,0.63976836,s
1060,ML11,2021-04-21 14:03:52.530,0.66356385,s
1061,ML11,2021-05-08 09:50:43.740,0.82058597,s
1062,ML11,2021-05-09 16:04:56.250,0.5664786,s
1063,ML11,2021-05-09 16:05:08.220,0.9324399,s
1064,ML11,2021-05-11 09:12:18.570,0.8994743,s
1065,ML11,2021-05-11 16:57:27.190,0.5002987,s
1066,ML11,2021-05-11 22:36:53.270,0.62235063,s
1067,ML11,2021-05-16 06:34:47.260,0.7456783,s
1068,ML11,2021-05-16 06:34:50.760,0.76941013,s
1069,ML11,2021-05-27 21:06:59.670,0.8185728,s
1070,ML11,2021-05-27 21:33:46.600,0.8643579,s
1071,ML11,2021-05-27 22:04:37.300,0.91344255,s
1072,ML11,2021-05-30 19:45:17.840,0.949647,s
1073,ML11,2021-06-01 18:10:53.170,0.9486196,s
1074,ML11,2021-06-10 08:34:21.320,0.5275703,s
1075,ML11,2021-06-11 08:58:54.450,0.88263017,s
1076,ML11,2021-06-12 10:45:40.340,0.8565377,s
1077,ML11,2021-06-12 10:45:50.470,0.8643954,s
1078,ML11,2021-06-12 10:47:03.430,0.8255661,s
1079,ML11,2021-06-12 11:05:29.780,0.9468967,s
1080,ML11,2021-06-13 04:24:37.640,0.63116163,s
1081,ML11,2021-06-23 11:49:23.710,0.83640385,s
1082,ML11,2021-06-24 04:46:39.420,0.87669104,s
1083,ML11,2021-06-25 16:16:01.500,0.9409347,s
1084,ML11,2021-06-26 08:03:18.060,0.87193316,s
1085,ML11,2021-06-26 08:03:28.420,0.58071136,s
1086,ML11,2021-06-27 05:34:34.020,0.93491477,s
1087,ML11,2021-06-28 09:51:10.410,0.9427797,s
1088,ML11,2021-06-28 09:51:23.650,0.9370023,s
1089,ML11,2021-06-28 16:56:00.760,0.89533025,s
1090,ML11,2021-06-28 16:56:03.480,0.7420561,s
1091,ML11,2021-06-28 16:57:41.060,0.9044674,s
1092,ML11,2021-06-28 17:08:37.710,0.74153924,s
1093,ML11,2021-06-28 17:08:40.510,0.7828077,s
1094,ML11,2021-06-28 23:10:26.980,0.8879592,s
1095,ML11,2021-06-29 06:13:08.400,0.69080293,s
1096,ML11,2021-06-29 06:13:22.160,0.6000873,s
1097,ML11,2021-06-29 06:14:32.380,0.6190617,s
1098,ML11,2021-07-02 22:26:33.020,0.93411213,s
1099,ML11,2021-07-02 22:26:35.620,0.8369183,s
1100,ML11,2021-07-02 22:26:43.230,0.89418465,s
1101,ML11,2021-07-17 08:43:20.790,0.91992515,s
1102,ML11,2021-07-23 14:04:42.520,0.8103551,s
1103,ML11,2021-07-23 14:04:46.590,0.9417576,s
1104,ML11,2021-07-23 14:06:49.320,0.95684856,s
1105,ML11,2021-07-29 13:05:36.720,0.9558592,s
1106,ML11,2021-07-29 13:05:49.240,0.5853071,s
1107,ML11,2021-08-07 08:55:31.370,0.7584994,s
1108,ML11,2021-08-07 09:02:35.950,0.7103581,s
1109,ML11,2021-08-07 09:02:45.910,0.68801254,s
1110,ML11,2021-08-07 09:04:34.340,0.72422194,s
1111,ML11,2021-08-07 10:34:02.800,0.88654643,s
1112,ML11,2021-08-07 10:37:51.000,0.9317015,s
1113,ML11,2021-08-07 10:44:10.930,0.91801345,s
1114,ML11,2021-08-07 13:22:12.100,0.9427955,s
1115,ML11,2021-08-07 15:08:51.910,0.87212044,s
1116,ML11,2021-08-08 22:05:05.280,0.8517125,s
1117,ML11,2021-08-23 06:11:09.070,0.8978864,s
1118,ML11,2021-08-28 09:11:48.970,0.9037964,s
1119,ML11,2021-08-31 14:24:31.620,0.6042746,s
1120,ML11,2021-09-03 00:05:39.580,0.911546,s
1121,ML11,2021-09-05 11:53:07.960,0.9057406,s
1122,ML11,2021-09-07 15:04:26.430,0.87355244,s
1123,ML11,2021-09-07 15:20:43.140,0.928076,s
1124,ML11,2021-09-10 19:24:19.340,0.95304894,s
1125,ML11,2021-09-14 10:33:10.160,0.6647088,s
1126,ML11,2021-09-17 09:39:29.830,0.58072823,s
1127,ML11,2021-09-22 05:51:22.350,0.87569565,s
1128,ML11,2021-12-02 22:09:38.790,0.9290433,s
1129,ML11,2021-12-02 22:12:54.200,0.634073,s
1130,ML11,2021-12-03 03:28:50.060,0.69776666,s
1131,ML11,2021-12-11 12:33:37.460,0.7395491,s
1132,ML11,2021-12-18 07:54:49.560,0.837232,s
1133,ML11,2021-12-23 05:41:27.140,0.6886404,s
1134,ML11,2021-12-23 05:43:01.870,0.646699,s
1135,ML11,2021-12-30 19:22:55.870,0.61098564,s
1136,ML11,2021-12-30 19:23:00.110,0.8688194,s
1137,ML11,2021-12-30 19:33:19.780,0.8832148,s
1138,ML11,2021-12-31 10:33:25.110,0.74951434,s
1139,ML11,2022-01-01 07:20:22.710,0.8562737,s
1140,ML11,2022-01-01 11:42:12.600,0.5455115,s
1141,ML11,2022-01-01 11:42:16.730,0.8569078,s
1142,ML11,2022-01-03 23:39:20.860,0.8827937,s
1143,ML11,2022-01-06 08:29:32.440,0.6248616,s
1144,ML11,2022-01-06 09:25:52.430,0.78016436,s
1145,ML11,2022-01-06 09:31:14.500,0.76386285,s
1146,ML11,2022-01-06 10:03:23.550,0.5857839,s
1147,ML11,2022-01-06 10:03:30.760,0.5338167,s
1148,ML11,2022-01-06 10:24:40.460,0.5302217,s
1149,ML11,2022-01-06 11:13:53.560,0.5536106,s
1150,ML11,2022-01-06 13:52:18.990,0.8221993,s
1151,ML11,2022-01-07 22:22:24.130,0.53977615,s
1152,ML11,2022-01-08 03:24:49.930,0.9415375,s
1153,ML11,2022-01-08 23:43:31.280,0.62888664,s
1154,ML11,2022-01-09 01:05:55.550,0.57635903,s
1155,ML11,2022-01-09 01:10:33.630,0.8744946,s
1156,ML11,2022-01-09 01:10:37.130,0.67952585,s
1157,ML11,2022-01-09 01:10:40.870,0.67707044,s
1158,ML11,2022-01-09 09:09:14.830,0.9600241,s
1159,ML11,2022-01-09 09:39:19.740,0.8086176,s
1160,ML11,2022-01-11 12:17:23.620,0.79130226,s
1161,ML11,2022-01-12 09:25:43.200,0.627872,s
1162,ML11,2022-01-17 08:08:00.930,0.5605868,s
1163,ML11,2022-01-21 13:23:57.430,0.92719066,s
1164,ML11,2022-01-25 08:47:05.910,0.7939896,s
1165,ML11,2022-01-28 19:08:10.500,0.7628918,s
1166,ML11,2022-01-28 19:11:58.830,0.539287,s
1167,ML11,2022-01-29 09:18:55.660,0.89213765,s
1168,ML11,2022-01-29 11:14:07.590,0.7762668,s
1169,ML11,2022-01-29 11:14:13.730,0.7804667,s
1170,ML11,2022-01-29 12:21:32.300,0.9352639,s
1171,ML11,2022-01-29 12:24:46.010,0.8879937,s
1172,ML11,2022-01-29 12:28:23.600,0.6689042,s
1173,ML11,2022-01-29 12:28:36.540,0.527728,s
1174,ML11,2022-01-29 15:31:57.220,0.7601704,s
1175,ML11,2022-01-30 08:17:39.680,0.8869859,s
1176,ML11,2022-01-30 08:17:46.160,0.67277354,s
1177,ML11,2022-01-30 14:36:29.740,0.60825676,s
1178,ML11,2022-01-30 14:36:34.330,0.5214039,s
1179,ML11,2022-01-30 19:09:11.470,0.90302515,s
1180,ML12,2020-05-01 12:28:47.250,0.6757454,s
1181,ML12,2020-05-02 08:45:33.000,0.68521553,s
1182,ML12,2020-05-02 15:51:08.880,0.7951773,s
1183,ML12,2020-05-02 16:46:48.880,0.6552342,s
1184,ML12,2020-05-02 16:46:56.040,0.5092859,s
1185,ML12,2020-05-06 13:09:25.740,0.85634184,s
1186,ML12,2020-05-06 13:09:37.540,0.635436,s
1187,ML12,2020-05-07 14:25:03.790,0.6092346,s
1188,ML12,2020-05-07 19:22:03.150,0.5431657,s
1189,ML12,2020-06-11 15:40:40.690,0.6677282,s
1190,ML12,2020-06-28 20:45:44.850,0.75712144,s
1191,ML12,2020-07-18 19:34:45.960,0.503607,s
1192,ML12,2021-01-05 16:11:01.530,0.69469076,s
1193,ML12,2021-01-05 16:21:04.860,0.77506596,s
1194,ML12,2021-01-05 16:23:58.950,0.7236142,s
1195,ML12,2021-01-05 18:51:28.720,0.7438395,s
1196,ML12,2021-01-06 22:23:21.100,0.7861106,s
1197,ML12,2021-01-15 09:33:04.610,0.58318275,s
1198,ML12,2021-01-21 01:33:03.930,0.54609203,s
1199,ML12,2021-01-21 03:49:46.920,0.8762591,s
1200,ML12,2021-01-25 08:18:30.970,0.7492937,s
1201,ML12,2021-01-31 05:14:16.370,0.53836125,s
1202,ML12,2021-01-31 05:22:16.440,0.6614299,s
1203,ML12,2021-01-31 06:39:58.060,0.67614675,s
1204,ML12,2021-01-31 12:37:52.960,0.57738376,s
1205,ML12,2021-01-31 12:38:30.840,0.69419646,s
1206,ML12,2021-01-31 12:44:01.720,0.6001093,s
1207,ML12,2021-02-15 06:45:15.970,0.7421983,s
1208,ML12,2021-02-25 21:05:05.450,0.7559772,s
1209,ML12,2021-03-12 15:34:34.810,0.9231039,s
1210,ML12,2021-03-14 14:15:09.340,0.82851696,s
1211,ML12,2021-03-17 09:31:05.610,0.6089646,s
1212,ML12,2021-03-18 08:58:27.280,0.55068445,s
1213,ML12,2021-04-13 08:30:53.490,0.83848786,s
1214,ML12,2021-04-13 08:30:56.330,0.86153734,s
1215,ML12,2021-04-14 17:19:58.510,0.9711761,s
1216,ML12,2021-04-20 17:56:59.960,0.9048075,s
1217,ML12,2021-05-04 16:04:53.510,0.82072926,s
1218,ML12,2021-05-04 16:04:58.370,0.7642893,s
1219,ML12,2021-05-04 16:05:04.780,0.62248725,s
1220,ML12,2021-05-09 10:22:19.010,0.9122435,s
1221,ML12,2021-05-15 00:35:07.370,0.5455501,s
1222,ML12,2021-05-16 07:03:35.990,0.90140206,s
1223,ML12,2021-05-16 07:03:44.310,0.5427711,s
1224,ML12,2021-05-20 16:05:33.080,0.5557693,s
1225,ML12,2021-05-27 21:10:46.920,0.5706299,s
1226,ML12,2021-05-27 21:33:48.370,0.8283367,s
1227,ML12,2021-05-27 22:04:39.050,0.8397774,s
1228,ML12,2021-06-01 18:10:54.850,0.769646,s
1229,ML12,2021-06-10 08:22:43.020,0.70686466,s
1230,ML12,2021-06-28 17:00:14.390,0.6545446,s
1231,ML12,2021-06-28 17:00:29.870,0.52060866,s
1232,ML12,2021-06-28 23:10:28.680,0.6894686,s
1233,ML12,2021-07-23 14:13:43.520,0.6448833,s
1234,ML12,2021-07-29 13:03:57.990,0.865506,s
1235,ML12,2021-07-30 05:20:54.990,0.70267135,s
1236,ML12,2021-08-07 10:34:04.730,0.6044215,s
1237,ML12,2021-08-07 15:08:53.780,0.6623747,s
1238,ML12,2021-08-23 19:51:21.650,0.6841574,s
1239,ML12,2021-08-27 10:20:23.230,0.7488165,s
1240,ML12,2021-08-27 10:20:26.440,0.64506716,s
1241,ML12,2021-09-10 19:24:21.390,0.58664834,s
1242,ML12,2021-09-14 13:01:24.060,0.8710824,s
1243,ML12,2021-09-22 05:51:13.830,0.5223126,s
1244,ML12,2021-10-16 09:13:45.920,0.85495013,s
1245,ML12,2021-10-16 10:02:42.760,0.9096664,s
1246,ML12,2021-10-18 15:46:55.800,0.5782331,s
1247,ML12,2021-10-19 09:53:49.990,0.65028507,s
1248,ML12,2021-12-02 22:09:40.460,0.5444523,s
1249,ML12,2021-12-11 12:33:34.780,0.64294535,s
1250,ML12,2021-12-11 12:33:45.560,0.5549297,s
1251,ML12,2021-12-13 17:45:40.820,0.6255024,s
1252,ML12,2021-12-14 14:14:22.760,0.589373,s
1253,ML12,2021-12-30 18:32:49.940,0.711704,s
1254,ML12,2021-12-30 19:22:53.750,0.5160763,s
1255,ML12,2021-12-30 19:22:54.140,0.53819895,s
1256,ML12,2021-12-30 19:22:58.470,0.8828562,s
1257,ML12,2021-12-30 19:33:19.320,0.89845204,s
1258,ML12,2021-12-30 19:33:23.390,0.62327915,s
1259,ML12,2021-12-31 10:19:47.050,0.80341184,s
1260,ML12,2022-01-01 11:42:12.190,0.8291533,s
1261,ML12,2022-01-01 11:42:23.430,0.7625344,s
1262,ML12,2022-01-06 09:10:06.690,0.5656498,s
1263,ML12,2022-01-06 09:10:09.660,0.66001976,s
1264,ML12,2022-01-06 09:24:50.690,0.5733579,s
1265,ML12,2022-01-06 09:24:51.230,0.620567,s
1266,ML12,2022-01-06 09:24:58.320,0.56218785,s
1267,ML12,2022-01-06 09:30:10.530,0.8361523,s
1268,ML12,2022-01-08 09:16:58.590,0.76762533,s
1269,ML12,2022-01-08 09:43:46.280,0.758987,s
1270,ML12,2022-01-08 10:08:42.520,0.5875995,s
1271,ML12,2022-01-08 10:38:47.680,0.7353913,s
1272,ML12,2022-01-08 10:38:52.750,0.7866559,s
1273,ML12,2022-01-09 01:02:45.630,0.60699934,s
1274,ML12,2022-01-09 01:02:49.360,0.52657527,s
1275,ML12,2022-01-09 09:28:15.350,0.5566491,s
1276,ML12,2022-01-17 22:46:02.580,0.7972457,s
1277,ML12,2022-01-28 17:54:39.540,0.68115336,s
1278,ML13,2020-04-24 23:45:43.890,0.9681728,s
1279,ML13,2020-05-02 15:51:08.040,0.8659046,s
1280,ML13,2020-05-02 16:47:50.630,0.9273212,s
1281,ML13,2020-05-02 16:48:22.010,0.9226812,s
1282,ML13,2020-05-16 11:08:47.630,0.7100563,s
1283,ML13,2020-06-06 20:41:56.150,0.73661643,s
1284,ML13,2020-06-06 20:42:17.790,0.91641253,s
1285,ML13,2020-06-11 15:40:30.750,0.52594745,s
1286,ML13,2020-06-11 15:40:40.310,0.6227528,s
1287,ML13,2020-07-03 16:03:56.000,0.77898127,s
1288,ML13,2020-11-18 01:50:13.890,0.87241465,s
1289,ML13,2020-12-18 21:42:15.940,0.6832913,s
1290,ML13,2020-12-18 21:42:18.510,0.88626057,s
1291,ML13,2020-12-23 17:20:56.390,0.6724887,s
1292,ML13,2020-12-24 10:57:41.170,0.61859417,s
1293,ML13,2020-12-30 15:03:34.120,0.8988151,s
1294,ML13,2021-01-02 12:52:05.680,0.7616086,s
1295,ML13,2021-01-05 15:46:19.650,0.8630227,s
1296,ML13,2021-01-05 15:46:31.940,0.5364672,s
1297,ML13,2021-01-05 16:08:46.890,0.68928146,s
1298,ML13,2021-01-05 16:08:59.490,0.5886556,s
1299,ML13,2021-01-05 16:20:49.290,0.7312971,s
1300,ML13,2021-01-05 16:21:03.140,0.7230668,s
1301,ML13,2021-01-05 16:21:16.750,0.744693,s
1302,ML13,2021-01-05 16:32:26.280,0.5934599,s
1303,ML13,2021-01-05 16:55:02.080,0.87416893,s
1304,ML13,2021-01-05 18:23:53.500,0.8711244,s
1305,ML13,2021-01-05 18:51:27.360,0.9326444,s
1306,ML13,2021-01-15 22:33:31.360,0.8141615,s
1307,ML13,2021-01-16 07:45:38.600,0.79281163,s
1308,ML13,2021-01-16 21:21:11.100,0.7253338,s
1309,ML13,2021-01-18 17:26:22.980,0.87060297,s
1310,ML13,2021-01-30 04:12:47.020,0.6565745,s
1311,ML13,2021-01-31 05:14:14.700,0.89302963,s
1312,ML13,2021-01-31 05:16:16.360,0.5335034,s
1313,ML13,2021-01-31 05:17:18.080,0.84252703,s
1314,ML13,2021-01-31 05:21:09.660,0.77721256,s
1315,ML13,2021-01-31 05:22:15.390,0.7984586,s
1316,ML13,2021-01-31 05:46:25.530,0.92285925,s
1317,ML13,2021-01-31 05:59:46.810,0.5272848,s
1318,ML13,2021-01-31 06:02:38.240,0.5638902,s
1319,ML13,2021-01-31 06:02:44.360,0.8603898,s
1320,ML13,2021-01-31 06:05:37.630,0.6782339,s
1321,ML13,2021-01-31 06:05:46.210,0.8802749,s
1322,ML13,2021-01-31 06:06:30.120,0.7954919,s
1323,ML13,2021-01-31 06:06:32.900,0.6054763,s
1324,ML13,2021-01-31 06:14:55.410,0.83001083,s
1325,ML13,2021-01-31 06:16:50.040,0.80808425,s
1326,ML13,2021-01-31 06:16:56.200,0.78019774,s
1327,ML13,2021-01-31 06:17:06.160,0.66722184,s
1328,ML13,2021-01-31 06:17:53.110,0.8434065,s
1329,ML13,2021-01-31 06:18:01.540,0.8486424,s
1330,ML13,2021-01-31 06:39:17.620,0.7632121,s
1331,ML13,2021-01-31 06:39:29.790,0.62154627,s
1332,ML13,2021-01-31 06:39:52.710,0.58342814,s
1333,ML13,2021-01-31 06:39:56.470,0.87877774,s
1334,ML13,2021-01-31 07:01:15.090,0.57655954,s
1335,ML13,2021-01-31 12:39:16.100,0.9056607,s
1336,ML13,2021-01-31 12:41:18.360,0.7422216,s
1337,ML13,2021-01-31 12:44:00.330,0.71976274,s
1338,ML13,2021-01-31 12:46:01.820,0.84825397,s
1339,ML13,2021-02-01 07:25:45.880,0.6550332,s
1340,ML13,2021-02-01 07:26:03.730,0.63687015,s
1341,ML13,2021-02-13 18:27:22.500,0.62077904,s
1342,ML13,2021-02-13 23:57:22.790,0.69826037,s
1343,ML13,2021-02-13 23:57:32.510,0.8185099,s
1344,ML13,2021-02-13 23:57:44.410,0.6781659,s
1345,ML13,2021-02-15 06:45:14.900,0.96386194,s
1346,ML13,2021-02-25 21:05:04.650,0.9513107,s
1347,ML13,2021-03-11 09:12:35.990,0.74726146,s
1348,ML13,2021-03-11 22:40:35.460,0.78826034,s
1349,ML13,2021-03-11 22:40:48.270,0.9155885,s
1350,ML13,2021-03-12 08:37:04.680,0.93775934,s
1351,ML13,2021-03-14 14:15:07.710,0.9456636,s
1352,ML13,2021-03-18 08:58:28.250,0.7120216,s
1353,ML13,2021-03-18 08:58:37.210,0.5579252,s
1354,ML13,2021-03-19 02:45:40.030,0.9151935,s
1355,ML13,2021-03-21 14:50:57.000,0.9121388,s
1356,ML13,2021-03-21 15:21:35.010,0.9517712,s
1357,ML13,2021-03-23 13:33:16.300,0.85522807,s
1358,ML13,2021-03-23 13:33:26.900,0.62573534,s
1359,ML13,2021-04-02 15:11:36.760,0.635299,s
1360,ML13,2021-04-09 05:55:57.860,0.60094416,s
1361,ML13,2021-04-09 06:35:14.350,0.7838442,s
1362,ML13,2021-04-09 06:35:19.520,0.7723761,s
1363,ML13,2021-04-09 06:35:24.740,0.82670414,s
1364,ML13,2021-04-09 06:42:04.340,0.90945596,s
1365,ML13,2021-04-09 06:42:11.950,0.577951,s
1366,ML13,2021-04-09 09:04:04.520,0.6693198,s
1367,ML13,2021-04-12 08:48:39.620,0.7406244,s
1368,ML13,2021-04-12 08:48:43.940,0.8003526,s
1369,ML13,2021-04-13 08:31:00.250,0.7425371,s
1370,ML13,2021-04-20 17:56:59.390,0.87124723,s
1371,ML13,2021-05-02 08:29:30.910,0.56234074,s
1372,ML13,2021-05-02 08:29:32.690,0.6055242,s
1373,ML13,2021-05-02 08:29:35.930,0.50129235,s
1374,ML13,2021-05-08 06:31:51.830,0.887374,s
1375,ML13,2021-05-08 09:33:07.150,0.6303973,s
1376,ML13,2021-05-08 09:33:10.520,0.7871509,s
1377,ML13,2021-05-20 16:05:31.740,0.8894571,s
1378,ML13,2021-05-26 09:27:05.890,0.94338405,s
1379,ML13,2021-05-27 21:05:47.850,0.702716,s
1380,ML13,2021-05-27 21:06:59.840,0.6619313,s
1381,ML13,2021-05-27 21:10:45.270,0.6914841,s
1382,ML13,2021-05-27 21:32:44.830,0.78904116,s
1383,ML13,2021-05-27 21:33:46.900,0.89171255,s
1384,ML13,2021-05-27 22:04:37.730,0.8820142,s
1385,ML13,2021-05-30 19:45:18.950,0.7929753,s
1386,ML13,2021-06-01 18:10:53.580,0.81166065,s
1387,ML13,2021-06-05 08:02:03.920,0.87441695,s
1388,ML13,2021-06-12 10:45:50.790,0.78065604,s
1389,ML13,2021-06-12 10:47:03.740,0.6805396,s
1390,ML13,2021-06-12 11:05:30.060,0.5513637,s
1391,ML13,2021-06-13 04:24:36.290,0.72601324,s
1392,ML13,2021-06-23 11:49:24.210,0.717867,s
1393,ML13,2021-06-24 04:46:39.290,0.56326413,s
1394,ML13,2021-06-25 16:16:01.850,0.93148,s
1395,ML13,2021-06-26 20:46:34.410,0.5306064,s
1396,ML13,2021-06-27 05:34:33.770,0.9170589,s
1397,ML13,2021-06-28 23:10:27.320,0.7402387,s
1398,ML13,2021-06-29 10:41:18.750,0.74620515,s
1399,ML13,2021-06-29 10:41:30.630,0.5556914,s
1400,ML13,2021-07-02 22:26:33.370,0.9371559,s
1401,ML13,2021-07-02 22:26:36.020,0.92495376,s
1402,ML13,2021-07-02 22:26:43.600,0.88820946,s
1403,ML13,2021-07-17 08:43:21.320,0.8277528,s
1404,ML13,2021-07-24 06:54:18.510,0.781369,s
1405,ML13,2021-07-24 06:54:24.390,0.8643811,s
1406,ML13,2021-07-29 13:03:56.190,0.7311413,s
1407,ML13,2021-07-29 13:05:36.900,0.71115786,s
1408,ML13,2021-07-30 09:04:53.710,0.5549157,s
1409,ML13,2021-08-07 08:55:31.590,0.7722662,s
1410,ML13,2021-08-07 09:02:36.250,0.7958248,s
1411,ML13,2021-08-07 09:02:46.120,0.7557176,s
1412,ML13,2021-08-07 09:04:34.070,0.6185364,s
1413,ML13,2021-08-07 10:34:03.270,0.8201485,s
1414,ML13,2021-08-07 10:37:51.290,0.8277872,s
1415,ML13,2021-08-07 14:15:20.160,0.7491816,s
1416,ML13,2021-08-08 22:05:03.180,0.6144638,s
1417,ML13,2021-08-08 22:18:47.910,0.89481604,s
1418,ML13,2021-08-16 15:49:47.100,0.8982387,s
1419,ML13,2021-08-23 19:51:21.530,0.64516866,s
1420,ML13,2021-08-28 09:11:49.240,0.86674726,s
1421,ML13,2021-08-30 11:57:51.780,0.6771581,s
1422,ML13,2021-08-31 14:24:29.250,0.8973977,s
1423,ML13,2021-09-03 00:05:39.370,0.80432117,s
1424,ML13,2021-09-07 15:04:26.860,0.9252002,s
1425,ML13,2021-09-07 15:20:43.440,0.81019354,s
1426,ML13,2021-09-14 13:01:04.370,0.82706606,s
1427,ML13,2021-09-14 13:01:07.080,0.9304329,s
1428,ML13,2021-09-14 13:03:03.300,0.6022781,s
1429,ML13,2021-10-16 10:02:40.100,0.8011236,s
1430,ML13,2021-10-18 15:46:57.230,0.87247336,s
1431,ML13,2021-12-02 22:12:54.620,0.81073636,s
1432,ML13,2021-12-06 09:48:20.350,0.6981045,s
1433,ML13,2021-12-08 00:49:50.670,0.78664917,s
1434,ML13,2021-12-18 11:48:07.990,0.6588078,s
1435,ML13,2021-12-23 05:41:13.280,0.6257101,s
1436,ML13,2021-12-23 05:41:28.270,0.5577128,s
1437,ML13,2022-01-06 09:24:50.390,0.5669661,s
1438,ML13,2022-01-06 09:25:52.850,0.57782286,s
1439,ML13,2022-01-06 09:31:19.070,0.71108484,s
1440,ML13,2022-01-06 09:31:26.100,0.63899505,s
1441,ML13,2022-01-06 10:03:28.120,0.72311085,s
1442,ML13,2022-01-06 10:03:31.750,0.83681744,s
1443,ML13,2022-01-06 10:03:33.510,0.7358257,s
1444,ML13,2022-01-06 10:05:02.550,0.90901405,s
1445,ML13,2022-01-07 22:22:15.230,0.5943296,s
1446,ML13,2022-01-07 22:22:21.930,0.8537366,s
1447,ML13,2022-01-08 03:24:50.340,0.8745531,s
1448,ML13,2022-01-08 03:31:25.710,0.64173603,s
1449,ML13,2022-01-08 08:52:52.570,0.7793022,s
1450,ML13,2022-01-08 09:16:55.800,0.92903066,s
1451,ML13,2022-01-08 09:17:06.740,0.62904096,s
1452,ML13,2022-01-08 09:43:40.800,0.86422575,s
1453,ML13,2022-01-08 09:43:44.300,0.8433555,s
1454,ML13,2022-01-08 09:46:29.890,0.51843745,s
1455,ML13,2022-01-08 09:46:33.630,0.58465797,s
1456,ML13,2022-01-08 10:08:47.640,0.5956629,s
1457,ML13,2022-01-08 10:08:51.830,0.8904584,s
1458,ML13,2022-01-08 23:41:16.650,0.85026205,s
1459,ML13,2022-01-09 09:09:15.170,0.78464353,s
1460,ML13,2022-01-09 09:28:13.910,0.80644333,s
1461,ML13,2022-01-09 09:28:29.810,0.5497269,s
1462,ML13,2022-01-09 09:39:19.990,0.71503717,s
1463,ML13,2022-01-12 05:34:54.640,0.58094066,s
1464,ML13,2022-01-12 09:25:40.820,0.8218717,s
1465,ML13,2022-01-17 06:26:16.890,0.90489185,s
1466,ML13,2022-01-17 14:01:27.070,0.5785685,s
1467,ML13,2022-01-17 22:46:02.340,0.66055435,s
1468,ML13,2022-01-18 07:46:31.500,0.5344671,s
1469,ML13,2022-01-25 07:14:44.740,0.5938781,s
1470,ML13,2022-01-25 07:14:48.300,0.7392978,s
1471,ML13,2022-01-29 08:15:07.990,0.73910695,s
1472,ML13,2022-01-29 10:42:49.770,0.5459145,s
1473,ML13,2022-01-29 12:21:33.920,0.58938545,s
1474,ML13,2022-01-29 20:59:28.760,0.9359354,s
1475,ML13,2022-01-30 08:17:35.020,0.6319699,s
1476,ML13,2022-01-30 08:17:38.600,0.6405865,s
1477,ML13,2022-01-30 11:54:15.790,0.7161894,s
1478,ML13,2022-01-30 12:12:00.820,0.60750556,s
1479,ML13,2022-01-30 13:06:05.830,0.7072498,s
1480,ML13,2022-01-30 14:36:27.840,0.712717,s
1481,ML13,2022-01-30 14:36:32.400,0.59813243,s
1482,ML13,2022-01-30 19:09:11.580,0.7637256,s
1483,ML14,2020-04-24 20:16:20.220,0.9682889,s
1484,ML14,2020-04-24 23:45:43.350,0.96756905,s
1485,ML14,2020-04-25 16:49:42.510,0.92027617,s
1486,ML14,2020-05-02 08:45:32.290,0.877131,s
